,text,label
253,Certidão de Não Consulta ao Teor da Informação - Contagem de Prazo do Ato - Expedida Certidão de Não Leitura - Contagem de Prazo do Ato,H:Ativo
254,Arquivado Definitivamente,H:Arquivado
255,Arquivado Definitivamente CAIXA Nº 4148/2018 VOL 01/02,H:Arquivado
256,Autos Entregues em Carga ao Advogado do Autor levando do 1 ao 12 volume- retirado pelo estagiario dr domingos terzini bisneto Tipo de local de destino: Advogado Especificação do local de destino: Maria Cristina Lapenta,H:Ativo
257,Suspensão do Prazo Prazo referente ao usuário foi alterado para 03/10/2019 devido à alteração da tabela de feriados,H:Ativo
258,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
259,Arquivado Definitivamente,H:Arquivado
260,Certidão de Publicação Expedida Relação :0033/2016 Data da Disponibilização: 11/02/2016 Data da Publicação: 12/02/2016 Número do Diário: 2053 Página: 567/571,H:Arquivado
261,Certidão de Publicação Expedida Relação :0186/2019 Data da Disponibilização: 19/03/2019 Data da Publicação: 20/03/2019 Número do Diário: 2770 Página: 523/525,H:Ativo
262,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
263,Certidão de Publicação Expedida Relação :1393/2018 Data da Disponibilização: 09/11/2018 Data da Publicação: 26/11/2018 Número do Diário: 2697 Página: 1474-1480,H:Ativo
264,Arquivado Definitivamente pacote 1863/2018 F9001972115450 2º vol F9001972115451 1º vol,H:Arquivado
265,Arquivado Definitivamente,H:Arquivado
266,Tipo do Movimento:Publicado  Despacho Folhas do DJERJ.:924,H:Arquivado
267,Certidão de Publicação Expedida Relação :0318/2019 Data da Disponibilização: 01/04/2019 Data da Publicação: 02/04/2019 Número do Diário: 2779 Página: 1038/1039,H:Arquivado
268,"Cancelada a Distribuição (movimentação exclusiva do distribuidor) Determinação de fls. 61,em 23/5/2018.",H:Ativo
269,Arquivado Definitivamente,H:Arquivado
270,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
271,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
272,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
273,Certidão de Publicação Expedida Relação :0355/2017 Data da Disponibilização: 25/09/2017 Data da Publicação: 26/09/2017 Número do Diário: 2437 Página: 1187/1192,H:Ativo
274,Suspensão do Prazo Prazo referente à movimentação foi alterado para 15/05/2019 devido à alteração da tabela de feriados,H:Ativo
275,Réplica Juntada Nº Protocolo: WFPA.19.70143668-7 Tipo da Petição: Manifestação Sobre a Contestação Data: 23/03/2019 11:43,H:Ativo
276,Trânsito em Julgado às partes - com Baixa,H:Arquivado
277,Suspensão do Prazo Prazo referente à movimentação foi alterado para 01/07/2015 devido à alteração da tabela de feriados,H:Arquivado
278,Certidão de Cartório Expedida Certidão - Genérica,H:Arquivado
279,Arquivado Definitivamente PACOTE 1312/17,H:Arquivado
280,Início da Execução Juntado 0002216-51.2019.8.26.0362 - Cumprimento de Sentença contra a Fazenda Pública,H:Ativo
281,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados,H:Arquivado
282,Especificação de Provas Juntada Nº Protocolo: WFPA.19.70159597-1 Tipo da Petição: Indicação de Provas Data: 30/03/2019 08:12,H:Ativo
283,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
284,"Remessa ao TRF3 processada Recurso enviado para o órgão ""Tribunal Regional Federal - 3ª Região"".",H:Ativo
285,Suspensão do Prazo Prazo referente ao usuário foi alterado para 21/03/2019 devido à alteração da tabela de feriados Prazo referente ao usuário foi alterado para 11/03/2019 devido à alteração da tabela de feriados,H:Ativo
286,Arquivado Definitivamente,H:Arquivado
287,Certidão de Publicação Expedida Relação :0274/2019 Data da Disponibilização: 28/03/2019 Data da Publicação: 29/03/2019 Número do Diário: 2777/2019 Página: 3072/3073,H:Ativo
288,Arquivado Definitivamente,H:Arquivado
289,Certidão de Não Consulta ao Teor da Informação - Contagem de Prazo do Ato - Expedida Certidão de Não Leitura - Contagem de Prazo do Ato,H:Ativo
290,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:7779Maço recebido pelo arquivo em:04/05/2015Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
291,Arquivado Definitivamente COMUNICADO 1789/17,H:Arquivado
292,Arquivado Definitivamente,H:Arquivado
293,Certidão de Cartório Expedida Certidão - Genérica,H:Arquivado
294,Ofício Requisitório-Extinção de Precatório Expedido Ofício - Requisitório Eletrônico - Precatório - Extinção - Execução Fiscal-Fazenda Pública-Acidentes do Trabalho,H:Arquivado
295,Arquivado Definitivamente INCIDENTE DE CUMPRIMENTO DE SENTENÇA AUTUADO,H:Arquivado
296,Remetidos os autos para o Cartório Distribuidor local para Cancelamento da Distribuição,H:Arquivado
297,Remetidos os Autos para o Tribunal Regional Federal - Recurso remessa ao TRF-3ª Região-São Paulo-Capital-29/08/2018 Tipo de local de destino: Tribunal Regional Federal Especificação do local de destino: Tribunal Regional Federal,H:Ativo
298,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados Retorno para Recall - Caixa 3417,H:Arquivado
299,Oficio Requisitório-Comunicação de Prioridade Expedido Ofício - Requisitório Eletrônico - Precatório - Comunicação de Prioridade - Execução Fiscal-Fazenda Pública-Acidentes do Trabalho,H:Ativo
300,Agravo de Instrumento - Acórdão e Demais Peças Juntados - Com Trânsito em Julgado - Agravo Destruído,H:Ativo
301,Arquivado Definitivamente,H:Arquivado
302,Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 13ª Vara de Fazenda Pública,H:Ativo
303,Certidão de Publicação Expedida Relação :0366/2017 Data da Disponibilização: 24/11/2017 Data da Publicação: 27/11/2017 Número do Diário: 2475 Página: 2256/2270,H:Ativo
304,Certidão de Publicação Expedida Relação :0067/2019 Data da Disponibilização: 13/03/2019 Data da Publicação: 14/03/2019 Número do Diário: 2766 Página: 2227/2231,H:Ativo
305,Tipo do Movimento:Publicado  Sentença Folhas do DJERJ.:7/23,H:Ativo
306,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
307,Mudança de Classe Processual,H:Arquivado
308,Arquivado Definitivamente,H:Arquivado
309,Certidão de Cartório Expedida Certidão - Genérica,H:Arquivado
310,Suspensão do Prazo Prazo referente à movimentação foi alterado para 11/04/2019 devido à alteração da tabela de feriados,H:Ativo
311,Arquivados Os Autos Definitivamente,H:Ativo
312,Certidão de Publicação Expedida Relação :0036/2018 Data da Disponibilização: 19/01/2018 Data da Publicação: 22/01/2018 Número do Diário: 2501 Página: 785,H:Arquivado
313,Remetidos os Autos para a Justiça Trabalhista (movimentação exclusiva do distribuidor) Determinação judicial de fls. 173.,H:Ativo
314,Trânsito em Julgado às partes Certidão - Trânsito em Julgado,H:Arquivado
315,Ofício Expedido Ofício - Seção Administrativa,H:Ativo
316,Certidão de Publicação Expedida Relação :0174/2018 Data da Disponibilização: 06/07/2018 Data da Publicação: 10/07/2018 Número do Diário: 2611 Página: 1261/1283,H:Ativo
317,"Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados Proc. 0021560-Retorno ao arquivo, Maço-12436/16-VOL1/2",H:Suspenso
318,Arquivado Definitivamente,H:Arquivado
319,"Tipo do Movimento:Ato Ordinatório Praticado Descrição:Fls. 333/371 -- Contrarrazões TEMPESTIVAS pelo autor/apelado. Certifico que o mesmo não apresentou Recurso Adesivo, decorrido o prazo recursal.

Neste ato, remeto os autos ao Tribunal de Justiça.",H:Ativo
320,Trânsito em Julgado às partes - com Baixa,H:Ativo
321,Petição Juntada Nº Protocolo: WFPA.19.70122119-2 Tipo da Petição: Petições Diversas Data: 14/03/2019 10:04,H:Ativo
322,Baixa Definitiva,H:Arquivado
323,Arquivado Definitivamente Arquivo - Janeiro/2018,H:Arquivado
324,Arquivados Os Autos Definitivamente,H:Ativo
325,Arquivado Definitivamente m. 9416/13 - 1º vol m. 10514/18 - 2º vol,H:Arquivado
326,Arquivado Definitivamente,H:Arquivado
327,Certidão de Trânsito em Julgado com Baixa Expedida Certidão - Trânsito em Julgado com Baixa - Processo Digital,H:Arquivado
328,Remetidos os Autos para o Tribunal de Justiça/Colégio Recursal - Processo Digital,H:Ativo
329,Recebidos os Autos da Procuradoria do Estado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da Vara das Execuções Fiscais Estaduais,H:Arquivado
330,Certidão de Publicação Expedida Relação :0273/2018 Data da Disponibilização: 18/06/2018 Data da Publicação: 19/06/2018 Número do Diário: 2597 Página: 137/139,H:Ativo
331,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:4634Situação:Em fase de encaminhamento ao arquivo,H:Arquivado
332,Trânsito em Julgado às partes - com Baixa,H:Arquivado
333,Certidão de Publicação Expedida Relação :0109/2019 Data da Disponibilização: 07/03/2019 Data da Publicação: 08/03/2019 Número do Diário: 2762 Página: 837/882,H:Ativo
334,Arquivado Definitivamente,H:Arquivado
335,Certidão de Publicação Expedida Relação :0113/2019 Data da Disponibilização: 01/04/2019 Data da Publicação: 02/04/2019 Número do Diário: 2779 Página: 1139/1148,H:Ativo
336,"Autos Entregues em Carga ao Advogado do Autor Andamentos e Volumes entregue para Matheus de Almeida, End Praça da República, N 282 Tel 33506000 Tipo de local de destino: Advogado Especificação do local de destino: Franssilene dos Santos Santiago",H:Ativo
337,Comprovante de Depósito Juntado AUTOS 2324/18 FLS. 903/912,H:Ativo
338,Arquivado Definitivamente,H:Arquivado
339,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
340,Processo Suspenso Por 6 Meses,H:Ativo
341,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:5094Maço recebido pelo arquivo em:25/01/2016Local de arquivamento:Arquivo Geral - Rio de Janeiro,H:Arquivado
342,Arquivado Definitivamente Processo arquivado no pacote 3781/2016- c/ ap. ao 1º vol. Impug. Assist. Judicial,H:Arquivado
343,Certidão de Publicação Expedida Relação :0081/2019 Data da Disponibilização: 18/03/2019 Data da Publicação: 19/03/2019 Número do Diário: 2769 Página: 2085/2087,H:Ativo
344,Certidão de Publicação Expedida Relação :0029/2019 Data da Disponibilização: 31/01/2019 Data da Publicação: 01/02/2019 Número do Diário: Página:,H:Ativo
345,Despacho,H:Ativo
346,Incidente Processual Instaurado Seq.: 03 - Precatório,H:Arquivado
347,Arquivado Definitivamente,H:Arquivado
348,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoMaço:2323Situação:Em fase de encaminhamento ao arquivo,H:Arquivado
349,Arquivamento Provisório - Cumprimento de Sentença Digital PACOTE: 3997/2017 - F9001970445261 + APENSO,H:Suspenso
350,Certidão de Cartório Expedida Certidão - Arquivo,H:Suspenso
351,Suspensão do Prazo Prazo referente ao usuário foi alterado para 19/06/2019 devido à alteração da tabela de feriados,H:Ativo
352,Arquivado Definitivamente,H:Arquivado
353,Arquivado Definitivamente Caixa nº 2267/2017 com 2 volumes.,H:Arquivado
354,Certidão de Não Consulta ao Teor da Informação - Contagem de Prazo do Ato - Expedida Certidão de Não Leitura - Contagem de Prazo do Ato,H:Ativo
355,Suspensão do Prazo Prazo referente ao usuário foi alterado para 28/02/2019 devido à alteração da tabela de feriados,H:Ativo
356,Autos no Prazo,H:Suspenso
357,Certidão de Cartório Expedida Certidão - Genérica,H:Ativo
358,Conclusos para Sentença,H:Ativo
359,Arquivado Definitivamente Arquivado na caixa 7014/2017 Volume 1 - Recall: 9001969244007 Volume 2 - Recall: 9001969244006,H:Arquivado
360,"Remetidos os Autos para o Tribunal de Justiça - Seção de Direito Público Segue um apenso: Agravo de Instrumento nº 834551 (1º, 2º, 3º, 4º, 5º, 6º, 7º e 8º volumes) Guia de Transporte 0000283013/2016 8ª Câmara de Direito Público Tipo de local de destino: Tribunal de Justiça de São Paulo Especificação do local de destino: Tribunal de Justiça de São Paulo",H:Ativo
361,Arquivado Definitivamente,H:Arquivado
362,Baixa Definitiva,H:Arquivado
363,Suspensão do Prazo Prazo referente ao usuário foi alterado para 08/02/2019 devido à alteração da tabela de feriados,H:Ativo
364,Suspensão do Prazo Prazo referente ao usuário foi alterado para 09/05/2019 devido à alteração da tabela de feriados,H:Ativo
365,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados,H:Arquivado
366,Recebidos os Autos da Fazenda Pública Estadual Tipo de local de destino: Cartório Especificação do local de destino: Cartório do SEF - Setor de Execuções Fiscais,H:Ativo
367,Arquivado Definitivamente,H:Arquivado
368,Arquivado Definitivamente,H:Arquivado
369,Arquivado Provisoriamente,H:Suspenso
370,Arquivado Definitivamente CAIXA N. 3711/2015,H:Arquivado
371,Certidão de Publicação Expedida Relação :0262/2019 Data da Disponibilização: 22/03/2019 Data da Publicação: 25/03/2019 Número do Diário: 2773 Página: 1574/1598,H:Ativo
372,Arquivado Definitivamente PACOTE 3466/2017,H:Arquivado
373,Arquivado Definitivamente RETORNOU AO ARQUIVO EM JUNDIAÍ - PACOTES - 5510 e 5511,H:Arquivado
374,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
375,Petição Juntada Juntada a petição diversa - Tipo: Petições Diversas em Monitória - Número: 80018 - Protocolo: FPAA19000090363,H:Ativo
376,Certidão de Publicação Expedida Relação :0305/2018 Data da Disponibilização: 26/06/2018 Data da Publicação: 27/06/2018 Número do Diário: 2603 Página: 3551/3557,H:Suspenso
377,Baixa Definitiva,H:Arquivado
378,Certidão de Cartório Expedida Certidão - Genérica,H:Arquivado
379,Baixa Definitiva,H:Arquivado
380,Arquivado Definitivamente PACOTE Nº13.606/2019,H:Arquivado
381,"Arquivado Definitivamente EXTINTO NOS TERMOS DO ART 924, II DO CPC- 1 AO 3 VOL",H:Arquivado
382,Início da Execução Juntado 0005036-68.2017.8.26.0053 - Cumprimento Provisório de Sentença,H:Ativo
383,Tipo do Movimento:Arquivamento Tipo de arquivamento:definitivoSituação:Em fase de encaminhamento ao arquivo,H:Arquivado
384,Recebidos os Autos da Conclusão Tipo de local de destino: Cartório Especificação do local de destino: Cartório da Vara Única,H:Arquivado
385,Arquivado Definitivamente,H:Arquivado
386,Certidão de Trânsito em Julgado com Baixa Expedida CERTIDÃO - Trânsito em Julgado com BaixaCertifico e dou fé que a r. sentença de p. 51 transitou em julgado em 06/03/2018 para a embargada. Certifico ainda que o processo foi baixado definitivamente no sistema e arquivado,H:Arquivado
387,Recebidos os Autos do Advogado Tipo de local de destino: Cartório Especificação do local de destino: Cartório da 3ª Vara de Fazenda Pública,H:Arquivado
388,"Recebidos os Autos do Tribunal de Justiça Data do julgamento: 13/02/2019 Trânsito em julgado: Tipo de julgamento: Acórdão Decisão: Rejeitaram a preliminar e, no mérito, deram parcial provimento aos recursos, a fim de reduzir as penas impostas a, JONATHAN DIEGO SANTANA DO NASCIMENTO e GUILHERME HENRIQUE GONÇALVES DE OLIVEIRA para 08 (oito) anos, 05 (cinco) meses e 18 (dezoito) dias de reclusão, em regime inicial fechado, além do pagamento de 30 (trinta) dias-multa, mantido seu valor unitário no piso legal, e a pena imposta a ROBERTO CARLOS DA SILVA JUNIOR para 06 (seis) anos, 02 (dois) meses e 20 (vinte) dias de reclusão, também no regime inicial fechado, além do pagamento de 26 (vinte e seis) dias-multa, mantido seu valor unitário no mínimo e, no todo o mais, a r. sentença recorrida como posta. V.U. Situação do provimento: Provimento em Parte Relator: Reinaldo Cintra",H:Ativo
389,Arquivado Provisoriamente RETORNO MAÇO 5587/2011 ETIQUETA RECALL Nº 9001960003393,H:Suspenso
390,Certidão de Objeto e Pé Expedida Certidão - Objeto e Pé - Cível,H:Ativo
391,Arquivado Definitivamente,H:Arquivado
392,Tipo do Movimento:Encerramento de Secundário ou Incidental ,H:Arquivado
393,Remetidos os Autos para o Arquivo Geral – Devolução de Feitos Não Reativados PACOTE 13306/18 (4 VOLS.),H:Ativo
394,"Autos Entregues em Carga ao Advogado do Autor Autos entregues ao estagiário Felipe Bertellotti Novellino, portador do RG: 44.027.169-1 e do CPF: 370.524.248-27. Tipo de local de destino: Advogado Especificação do local de destino: Mauro Del Ciello Vencimento: 12/04/2019",H:Ativo
